"data_hora","vento_u","vento_v","periodo_onda_pico","pressao_media_mar","direcao_media_onda","coef_arrasto_onda","assimetria_espectral_onda","inclinacao_media_quadratica_onda","altura_maxima_onda"
2025-01-07 12:00:00,-2.37384033203125,-0.092193603515625,9.09018707275391,101123.75,159.195953369141,0.000761927105486393,0.0125146061182022,0.00229368265718222,1.90415382385254
2025-01-07 13:00:00,-2.84739685058594,1.96676635742188,9.09604644775391,101131.125,160.192932128906,0.000790627673268318,0.0124160014092922,0.00221657427027822,1.89107131958008
2025-01-07 14:00:00,-3.84037780761719,2.75285339355469,9.10337066650391,101139.6875,161.094161987305,0.000878211110830307,0.0123525261878967,0.0023070452734828,1.88755989074707
2025-01-07 15:00:00,-4.54229736328125,2.14349365234375,9.11313629150391,101126.25,161.714324951172,0.000925332773476839,0.0123403184115887,0.00255810911767185,1.89603996276855
2025-01-07 16:00:00,-3.94354248046875,1.4112548828125,9.12631988525391,101151.25,161.750030517578,0.000865856884047389,0.0123630873858929,0.00272503402084112,1.90729236602783
2025-01-07 17:00:00,-3.67802429199219,3.26911926269531,9.14292144775391,101065.25,161.074737548828,0.000889044720679522,0.0124561339616776,0.0029645508620888,1.932297706604
2025-01-07 18:00:00,-4.06538391113281,3.61167907714844,9.12631988525391,101046.5,160.188278198242,0.000879814382642508,0.0125357955694199,0.00315532786771655,1.9411096572876
2025-01-07 19:00:00,-4.47848510742188,2.45146179199219,9.15171051025391,101079.0625,159.305923461914,0.000877689104527235,0.0126605071127415,0.00331953400745988,1.97248458862305
2025-01-07 20:00:00,-4.31101989746094,1.72840881347656,9.17954254150391,101048.1875,158.558044433594,0.000854275422170758,0.0127585157752037,0.00339334784075618,1.99813652038574
2025-01-07 21:00:00,-4.1097412109375,0.169479370117188,9.21274566650391,101082.75,157.836273193359,0.00089609925635159,0.0128311216831207,0.00349905132316053,2.0234260559082
2025-01-07 22:00:00,-4.27803039550781,-0.48663330078125,9.24692535400391,101163.5625,157.375091552734,0.000832246383652091,0.012858010828495,0.00341644766740501,2.03988456726074
2025-01-07 23:00:00,-3.77096557617188,-0.19110107421875,9.30112457275391,101152.6875,157.411682128906,0.000800690613687038,0.0128095671534538,0.00332090747542679,2.05140113830566
2025-01-08,-3.60289001464844,0.29345703125,9.36313629150391,101205.3125,157.750549316406,0.000791389960795641,0.0127163603901863,0.00321204261854291,2.05961036682129
2025-01-08 01:00:00,-3.62673950195312,0.0858154296875,9.43393707275391,101269.875,158.116470336914,0.000804314855486155,0.012605145573616,0.00313360057771206,2.06840896606445
2025-01-08 02:00:00,-3.65434265136719,-0.143722534179688,9.51303863525391,101275.5,158.422546386719,0.000765839125961065,0.0124864429235458,0.00307840085588396,2.07874393463135
2025-01-08 03:00:00,-3.31246948242188,-0.154983520507812,9.60190582275391,101221.625,158.712753295898,0.000733455643057823,0.0123540535569191,0.00299075501970947,2.08985710144043
2025-01-08 04:00:00,-2.97021484375,-0.0105438232421875,9.69419097900391,101156.5,158.984817504883,0.000713038723915815,0.012231033295393,0.00289933034218848,2.10247802734375
2025-01-08 05:00:00,-2.73301696777344,-0.178070068359375,9.76889801025391,101105.125,159.298324584961,0.000685714185237885,0.0121641457080841,0.00279836915433407,2.11753559112549
2025-01-08 06:00:00,-2.52134704589844,-0.355545043945312,9.89829254150391,101046.0625,159.664733886719,0.000686810584738851,0.0121924243867397,0.0027304501272738,2.16914367675781
2025-01-08 07:00:00,-2.48037719726562,-0.373519897460938,10.2000503540039,101063.9375,160.15185546875,0.000699912197887897,0.0123771168291569,0.00274074426852167,2.31646919250488
2025-01-08 08:00:00,-2.33653259277344,-0.20843505859375,10.2659683227539,101099.25,160.734237670898,0.00069657969288528,0.0123243369162083,0.00261905905790627,2.32894992828369
2025-01-08 09:00:00,-2.39283752441406,-0.259201049804688,10.3079605102539,101154.5625,161.173950195312,0.000705458456650376,0.0122778117656708,0.00250431755557656,2.33361530303955
2025-01-08 10:00:00,-3.57911682128906,0.62237548828125,10.3177261352539,101199.375,161.345504760742,0.000827837502583861,0.0122604891657829,0.00246323668397963,2.33292484283447
2025-01-08 11:00:00,-4.05506896972656,0.303390502929688,10.3089370727539,101231.375,161.290542602539,0.000862434506416321,0.0122797936201096,0.0025654265191406,2.33498287200928
2025-01-08 12:00:00,-4.041748046875,0.188552856445312,10.2825698852539,101237.4375,160.993255615234,0.000883508007973433,0.0123293809592724,0.00274297897703946,2.33851909637451
2025-01-08 13:00:00,-4.02934265136719,1.01644897460938,10.2532730102539,101243.875,160.635925292969,0.000880472362041473,0.0123872123658657,0.00287737185135484,2.34090423583984
2025-01-08 14:00:00,-4.45074462890625,2.52052307128906,10.2273941040039,101223.0625,160.27864074707,0.000896703917533159,0.012445755302906,0.00300311855971813,2.34471321105957
2025-01-08 15:00:00,-4.84133911132812,2.52655029296875,10.2073745727539,101235.875,159.884506225586,0.000929023837670684,0.0125155486166477,0.00318986363708973,2.35386848449707
2025-01-08 16:00:00,-4.60873413085938,2.09623718261719,10.1956558227539,101190.375,159.407363891602,0.000897391000762582,0.0125936567783356,0.00335569074377418,2.36697483062744
2025-01-08 17:00:00,-4.80070495605469,2.78521728515625,10.1927261352539,101138.1875,158.695999145508,0.000947442138567567,0.0126998722553253,0.00360257411375642,2.38935375213623
2025-01-08 18:00:00,-5.40237426757812,2.48274230957031,10.1980972290039,101068.125,157.703872680664,0.00096450443379581,0.0128446184098721,0.00396782159805298,2.42401885986328
2025-01-08 19:00:00,-5.51214599609375,2.06082153320312,10.2112808227539,101027.5625,156.494155883789,0.000963143771514297,0.0130042694509029,0.00430722907185555,2.46350383758545
2025-01-08 20:00:00,-5.39051818847656,0.985198974609375,10.2313003540039,101016.5625,155.344177246094,0.000935860211029649,0.0131387487053871,0.00447508692741394,2.49770450592041
2025-01-08 21:00:00,-4.81613159179688,0.1956787109375,10.2547378540039,101060,154.398727416992,0.000921407481655478,0.0132286958396435,0.00449732691049576,2.52380657196045
2025-01-08 22:00:00,-4.38899230957031,0.182937622070312,10.2796401977539,101103.125,153.806457519531,0.00084639573469758,0.0132614634931087,0.00432470068335533,2.53611946105957
2025-01-08 23:00:00,-3.70484924316406,0.259078979492188,10.2928237915039,101130.25,153.575149536133,0.000804113922640681,0.0132692269980907,0.0041314959526062,2.53906440734863
2025-01-09,-3.62449645996094,1.04873657226562,10.3074722290039,101216.125,153.585983276367,0.000795194646343589,0.0132296904921532,0.00393074750900269,2.53388214111328
2025-01-09 01:00:00,-3.84909057617188,1.08702087402344,10.3172378540039,101263.625,153.625869750977,0.000788420904427767,0.0131831653416157,0.0037638982757926,2.52599430084229
2025-01-09 02:00:00,-3.82000732421875,1.00543212890625,10.3172378540039,101262.9375,153.570388793945,0.00077450810931623,0.0131483487784863,0.00363219017162919,2.51663208007812
2025-01-09 03:00:00,-3.86785888671875,0.641952514648438,10.3074722290039,101206.375,153.416961669922,0.000764756696298718,0.0131257623434067,0.00351287866942585,2.50565528869629
2025-01-09 04:00:00,-3.32249450683594,0.168182373046875,10.2884292602539,101135.875,153.196380615234,0.000729324063286185,0.0131104737520218,0.00338330236263573,2.4918384552002
2025-01-09 05:00:00,-2.67170715332031,0.0323486328125,10.2625503540039,101076.6875,152.945846557617,0.000713814049959183,0.013095635920763,0.00324201351031661,2.47532653808594
